"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"121",33,1,3000,NA,NA,NA,0.972972972972973,0.96,5,6
"122",33,10,3000,NA,"old",NA,0.918918918918919,1,6,6
"123",33,10,3000,NA,"br",NA,0.959459459459459,0.986111111111111,4,4
"124",33,10,3000,NA,"reiter",NA,0.959459459459459,0.986111111111111,4,4
"125",33,100,3000,NA,"old",NA,0.959459459459459,0.986111111111111,4,5
"126",33,100,3000,NA,"br",NA,0.959459459459459,0.986111111111111,4,5
"127",33,100,3000,NA,"reiter",NA,0.959459459459459,0.986111111111111,4,5
"128",33,1000,3000,NA,"old",NA,0.959459459459459,0.986111111111111,4,5
"129",33,1000,3000,NA,"br",NA,0.959459459459459,0.986111111111111,4,5
"130",33,1000,3000,NA,"reiter",NA,0.959459459459459,0.986111111111111,4,5
"131",33,1,3000,NA,NA,NA,1,0.902173913043478,9,9
"132",33,10,3000,NA,"old",NA,0.963855421686747,1,3,3
"133",33,10,3000,NA,"br",NA,0.987951807228916,0.931818181818182,7,8
"134",33,10,3000,NA,"reiter",NA,0.987951807228916,0.931818181818182,7,7
"135",33,100,3000,NA,"old",NA,1,0.943181818181818,5,5
"136",33,100,3000,NA,"br",NA,1,0.943181818181818,5,5
"137",33,100,3000,NA,"reiter",NA,1,0.943181818181818,5,5
"138",33,1000,3000,NA,"old",NA,1,0.932584269662921,6,7
"139",33,1000,3000,NA,"br",NA,1,0.932584269662921,6,6
"140",33,1000,3000,NA,"reiter",NA,1,0.932584269662921,6,6
"141",33,1,3000,NA,NA,NA,0.952380952380952,0.941176470588235,9,9
"142",33,10,3000,NA,"old",NA,0.869047619047619,0.986486486486487,12,12
"143",33,10,3000,NA,"br",NA,0.94047619047619,0.975308641975309,7,7
"144",33,10,3000,NA,"reiter",NA,0.94047619047619,0.975308641975309,7,7
"145",33,100,3000,NA,"old",NA,0.928571428571429,0.987341772151899,7,7
"146",33,100,3000,NA,"br",NA,0.94047619047619,0.975308641975309,7,7
"147",33,100,3000,NA,"reiter",NA,0.94047619047619,0.975308641975309,7,7
"148",33,1000,3000,NA,"old",NA,0.94047619047619,0.9875,6,6
"149",33,1000,3000,NA,"br",NA,0.94047619047619,0.9875,6,6
"150",33,1000,3000,NA,"reiter",NA,0.94047619047619,0.9875,6,6
"151",33,1,3000,NA,NA,NA,0.975609756097561,0.919540229885057,9,9
"152",33,10,3000,NA,"old",NA,0.926829268292683,0.987012987012987,7,8
"153",33,10,3000,NA,"br",NA,0.975609756097561,0.952380952380952,6,7
"154",33,10,3000,NA,"reiter",NA,0.975609756097561,0.952380952380952,6,7
"155",33,100,3000,NA,"old",NA,0.963414634146341,0.94047619047619,8,12
"156",33,100,3000,NA,"br",NA,0.963414634146341,0.94047619047619,8,12
"157",33,100,3000,NA,"reiter",NA,0.963414634146341,0.94047619047619,8,12
"158",33,1000,3000,NA,"old",NA,0.963414634146341,0.951807228915663,7,8
"159",33,1000,3000,NA,"br",NA,0.963414634146341,0.951807228915663,7,8
"160",33,1000,3000,NA,"reiter",NA,0.963414634146341,0.951807228915663,7,8
"161",33,1,3000,NA,NA,NA,0.967032967032967,0.946236559139785,8,8
"162",33,10,3000,NA,"old",NA,0.934065934065934,1,6,6
"163",33,10,3000,NA,"br",NA,0.978021978021978,0.978021978021978,4,4
"164",33,10,3000,NA,"reiter",NA,0.978021978021978,0.978021978021978,4,4
"165",33,100,3000,NA,"old",NA,0.967032967032967,0.977777777777778,5,5
"166",33,100,3000,NA,"br",NA,0.978021978021978,0.967391304347826,5,5
"167",33,100,3000,NA,"reiter",NA,0.978021978021978,0.967391304347826,5,5
"168",33,1000,3000,NA,"old",NA,0.989010989010989,0.978260869565217,3,3
"169",33,1000,3000,NA,"br",NA,0.989010989010989,0.978260869565217,3,3
"170",33,1000,3000,NA,"reiter",NA,0.989010989010989,0.978260869565217,3,3
"171",33,1,3000,NA,NA,NA,0.987012987012987,0.974358974358974,3,4
"172",33,10,3000,NA,"old",NA,0.935064935064935,1,5,6
"173",33,10,3000,NA,"br",NA,0.961038961038961,1,3,4
"174",33,10,3000,NA,"reiter",NA,0.961038961038961,1,3,4
"175",33,100,3000,NA,"old",NA,0.961038961038961,1,3,4
"176",33,100,3000,NA,"br",NA,0.961038961038961,1,3,4
"177",33,100,3000,NA,"reiter",NA,0.961038961038961,1,3,4
"178",33,1000,3000,NA,"old",NA,0.961038961038961,1,3,4
"179",33,1000,3000,NA,"br",NA,0.961038961038961,1,3,4
"180",33,1000,3000,NA,"reiter",NA,0.961038961038961,1,3,4
"181",33,1,3000,NA,NA,NA,0.979166666666667,0.969072164948454,5,5
"182",33,10,3000,NA,"old",NA,0.90625,1,9,9
"183",33,10,3000,NA,"br",NA,0.979166666666667,1,2,2
"184",33,10,3000,NA,"reiter",NA,0.979166666666667,1,2,2
"185",33,100,3000,NA,"old",NA,0.96875,1,3,3
"186",33,100,3000,NA,"br",NA,0.96875,1,3,3
"187",33,100,3000,NA,"reiter",NA,0.96875,1,3,3
"188",33,1000,3000,NA,"old",NA,0.96875,1,3,3
"189",33,1000,3000,NA,"br",NA,0.96875,1,3,3
"190",33,1000,3000,NA,"reiter",NA,0.96875,1,3,3
"191",33,1,3000,NA,NA,NA,1,0.956989247311828,4,4
"192",33,10,3000,NA,"old",NA,0.97752808988764,1,2,2
"193",33,10,3000,NA,"br",NA,1,0.956989247311828,4,4
"194",33,10,3000,NA,"reiter",NA,1,0.956989247311828,4,4
"195",33,100,3000,NA,"old",NA,1,0.978021978021978,2,2
"196",33,100,3000,NA,"br",NA,1,0.978021978021978,2,2
"197",33,100,3000,NA,"reiter",NA,1,0.978021978021978,2,2
"198",33,1000,3000,NA,"old",NA,1,0.978021978021978,2,2
"199",33,1000,3000,NA,"br",NA,1,0.978021978021978,2,2
"200",33,1000,3000,NA,"reiter",NA,1,0.978021978021978,2,2
"201",33,1,3000,NA,NA,NA,1,0.916666666666667,7,7
"202",33,10,3000,NA,"old",NA,0.987012987012987,1,1,1
"203",33,10,3000,NA,"br",NA,0.987012987012987,0.962025316455696,4,4
"204",33,10,3000,NA,"reiter",NA,0.987012987012987,0.962025316455696,4,4
"205",33,100,3000,NA,"old",NA,0.987012987012987,0.974358974358974,3,3
"206",33,100,3000,NA,"br",NA,0.987012987012987,0.974358974358974,3,3
"207",33,100,3000,NA,"reiter",NA,0.987012987012987,0.974358974358974,3,3
"208",33,1000,3000,NA,"old",NA,0.987012987012987,0.974358974358974,3,3
"209",33,1000,3000,NA,"br",NA,0.987012987012987,0.974358974358974,3,3
"210",33,1000,3000,NA,"reiter",NA,0.987012987012987,0.974358974358974,3,3
"211",33,1,3000,NA,NA,NA,0.947368421052632,0.947368421052632,8,8
"212",33,10,3000,NA,"old",NA,0.921052631578947,1,6,6
"213",33,10,3000,NA,"br",NA,0.960526315789474,0.973333333333333,5,5
"214",33,10,3000,NA,"reiter",NA,0.960526315789474,0.973333333333333,5,5
"215",33,100,3000,NA,"old",NA,0.960526315789474,0.973333333333333,5,5
"216",33,100,3000,NA,"br",NA,0.973684210526316,0.973684210526316,4,4
"217",33,100,3000,NA,"reiter",NA,0.973684210526316,0.973684210526316,4,4
"218",33,1000,3000,NA,"old",NA,0.973684210526316,0.973684210526316,4,4
"219",33,1000,3000,NA,"br",NA,0.973684210526316,0.973684210526316,4,4
"220",33,1000,3000,NA,"reiter",NA,0.973684210526316,0.973684210526316,4,4
"221",33,1,3000,NA,NA,NA,0.978494623655914,0.957894736842105,6,6
"222",33,10,3000,NA,"old",NA,0.956989247311828,1,4,4
"223",33,10,3000,NA,"br",NA,0.989247311827957,0.989247311827957,2,2
"224",33,10,3000,NA,"reiter",NA,0.989247311827957,0.989247311827957,2,2
"225",33,100,3000,NA,"old",NA,0.989247311827957,0.978723404255319,3,3
"226",33,100,3000,NA,"br",NA,0.989247311827957,0.978723404255319,3,3
"227",33,100,3000,NA,"reiter",NA,0.989247311827957,0.978723404255319,3,3
"228",33,1000,3000,NA,"old",NA,0.978494623655914,0.978494623655914,4,4
"229",33,1000,3000,NA,"br",NA,0.978494623655914,0.978494623655914,4,4
"230",33,1000,3000,NA,"reiter",NA,0.978494623655914,0.978494623655914,4,4
"231",33,1,3000,NA,NA,NA,0.959459459459459,0.8875,12,13
"232",33,10,3000,NA,"old",NA,0.945945945945946,1,4,4
"233",33,10,3000,NA,"br",NA,0.972972972972973,0.972972972972973,4,5
"234",33,10,3000,NA,"reiter",NA,0.972972972972973,0.972972972972973,4,5
"235",33,100,3000,NA,"old",NA,0.959459459459459,0.946666666666667,7,8
"236",33,100,3000,NA,"br",NA,0.959459459459459,0.934210526315789,8,9
"237",33,100,3000,NA,"reiter",NA,0.959459459459459,0.934210526315789,8,9
"238",33,1000,3000,NA,"old",NA,0.959459459459459,0.946666666666667,7,8
"239",33,1000,3000,NA,"br",NA,0.959459459459459,0.946666666666667,7,8
"240",33,1000,3000,NA,"reiter",NA,0.959459459459459,0.946666666666667,7,8
"241",33,1,3000,NA,NA,NA,0.957446808510638,0.967741935483871,7,7
"242",33,10,3000,NA,"old",NA,0.904255319148936,0.988372093023256,10,10
"243",33,10,3000,NA,"br",NA,0.936170212765957,0.977777777777778,8,8
"244",33,10,3000,NA,"reiter",NA,0.936170212765957,0.977777777777778,8,8
"245",33,100,3000,NA,"old",NA,0.936170212765957,0.977777777777778,8,8
"246",33,100,3000,NA,"br",NA,0.936170212765957,0.977777777777778,8,8
"247",33,100,3000,NA,"reiter",NA,0.936170212765957,0.977777777777778,8,8
"248",33,1000,3000,NA,"old",NA,0.936170212765957,0.977777777777778,8,8
"249",33,1000,3000,NA,"br",NA,0.936170212765957,0.977777777777778,8,8
"250",33,1000,3000,NA,"reiter",NA,0.936170212765957,0.977777777777778,8,8
"251",33,1,3000,NA,NA,NA,0.956989247311828,0.956989247311828,8,8
"252",33,10,3000,NA,"old",NA,0.935483870967742,1,6,6
"253",33,10,3000,NA,"br",NA,0.978494623655914,0.968085106382979,5,5
"254",33,10,3000,NA,"reiter",NA,0.978494623655914,0.968085106382979,5,5
"255",33,100,3000,NA,"old",NA,0.956989247311828,0.988888888888889,5,5
"256",33,100,3000,NA,"br",NA,0.967741935483871,0.978260869565217,5,5
"257",33,100,3000,NA,"reiter",NA,0.967741935483871,0.978260869565217,5,5
"258",33,1000,3000,NA,"old",NA,0.967741935483871,0.978260869565217,5,5
"259",33,1000,3000,NA,"br",NA,0.967741935483871,0.978260869565217,5,5
"260",33,1000,3000,NA,"reiter",NA,0.967741935483871,0.978260869565217,5,5
"261",33,1,3000,NA,NA,NA,0.965909090909091,0.955056179775281,7,7
"262",33,10,3000,NA,"old",NA,0.897727272727273,1,9,10
"263",33,10,3000,NA,"br",NA,0.965909090909091,0.965909090909091,6,6
"264",33,10,3000,NA,"reiter",NA,0.954545454545455,0.96551724137931,7,7
"265",33,100,3000,NA,"old",NA,0.954545454545455,0.988235294117647,5,5
"266",33,100,3000,NA,"br",NA,0.954545454545455,0.976744186046512,6,6
"267",33,100,3000,NA,"reiter",NA,0.954545454545455,0.976744186046512,6,6
"268",33,1000,3000,NA,"old",NA,0.954545454545455,0.976744186046512,6,6
"269",33,1000,3000,NA,"br",NA,0.954545454545455,0.976744186046512,6,6
"270",33,1000,3000,NA,"reiter",NA,0.954545454545455,0.976744186046512,6,6
"271",33,1,3000,NA,NA,NA,1,0.988235294117647,1,1
"272",33,10,3000,NA,"old",NA,0.94047619047619,1,5,5
"273",33,10,3000,NA,"br",NA,0.964285714285714,0.975903614457831,5,5
"274",33,10,3000,NA,"reiter",NA,0.964285714285714,0.975903614457831,5,5
"275",33,100,3000,NA,"old",NA,0.976190476190476,0.987951807228916,3,3
"276",33,100,3000,NA,"br",NA,0.964285714285714,0.975903614457831,5,5
"277",33,100,3000,NA,"reiter",NA,0.964285714285714,0.975903614457831,5,5
"278",33,1000,3000,NA,"old",NA,0.964285714285714,0.975903614457831,5,5
"279",33,1000,3000,NA,"br",NA,0.964285714285714,0.975903614457831,5,5
"280",33,1000,3000,NA,"reiter",NA,0.964285714285714,0.975903614457831,5,5
"281",33,1,3000,NA,NA,NA,0.988888888888889,0.978021978021978,3,3
"282",33,10,3000,NA,"old",NA,0.933333333333333,1,6,6
"283",33,10,3000,NA,"br",NA,0.977777777777778,0.98876404494382,3,3
"284",33,10,3000,NA,"reiter",NA,0.977777777777778,0.98876404494382,3,3
"285",33,100,3000,NA,"old",NA,0.977777777777778,0.98876404494382,3,3
"286",33,100,3000,NA,"br",NA,0.977777777777778,0.98876404494382,3,3
"287",33,100,3000,NA,"reiter",NA,0.977777777777778,0.98876404494382,3,3
"288",33,1000,3000,NA,"old",NA,0.977777777777778,0.98876404494382,3,3
"289",33,1000,3000,NA,"br",NA,0.977777777777778,0.98876404494382,3,3
"290",33,1000,3000,NA,"reiter",NA,0.977777777777778,0.98876404494382,3,3
"291",33,1,3000,NA,NA,NA,0.988888888888889,0.936842105263158,7,8
"292",33,10,3000,NA,"old",NA,0.922222222222222,0.988095238095238,8,10
"293",33,10,3000,NA,"br",NA,0.966666666666667,0.97752808988764,5,7
"294",33,10,3000,NA,"reiter",NA,0.966666666666667,0.97752808988764,5,7
"295",33,100,3000,NA,"old",NA,0.955555555555556,0.966292134831461,7,9
"296",33,100,3000,NA,"br",NA,0.955555555555556,0.955555555555556,8,10
"297",33,100,3000,NA,"reiter",NA,0.955555555555556,0.955555555555556,8,10
"298",33,1000,3000,NA,"old",NA,0.944444444444444,0.955056179775281,9,11
"299",33,1000,3000,NA,"br",NA,0.944444444444444,0.955056179775281,9,11
"300",33,1000,3000,NA,"reiter",NA,0.944444444444444,0.955056179775281,9,11
"301",33,1,3000,NA,NA,NA,0.967741935483871,0.978260869565217,5,5
"302",33,10,3000,NA,"old",NA,0.903225806451613,1,9,9
"303",33,10,3000,NA,"br",NA,0.978494623655914,1,2,2
"304",33,10,3000,NA,"reiter",NA,0.978494623655914,1,2,2
"305",33,100,3000,NA,"old",NA,0.978494623655914,1,2,2
"306",33,100,3000,NA,"br",NA,0.978494623655914,1,2,2
"307",33,100,3000,NA,"reiter",NA,0.978494623655914,1,2,2
"308",33,1000,3000,NA,"old",NA,0.978494623655914,1,2,2
"309",33,1000,3000,NA,"br",NA,0.978494623655914,1,2,2
"310",33,1000,3000,NA,"reiter",NA,0.978494623655914,1,2,2
"311",33,1,3000,NA,NA,NA,1,0.9375,5,6
"312",33,10,3000,NA,"old",NA,0.986666666666667,1,1,1
"313",33,10,3000,NA,"br",NA,0.986666666666667,0.986666666666667,2,3
"314",33,10,3000,NA,"reiter",NA,0.986666666666667,0.986666666666667,2,3
"315",33,100,3000,NA,"old",NA,1,0.986842105263158,1,2
"316",33,100,3000,NA,"br",NA,1,0.986842105263158,1,2
"317",33,100,3000,NA,"reiter",NA,1,0.986842105263158,1,2
"318",33,1000,3000,NA,"old",NA,1,0.986842105263158,1,2
"319",33,1000,3000,NA,"br",NA,1,0.986842105263158,1,2
"320",33,1000,3000,NA,"reiter",NA,1,0.986842105263158,1,2
"321",33,1,3000,NA,NA,NA,0.967032967032967,0.916666666666667,11,11
"322",33,10,3000,NA,"old",NA,0.923076923076923,1,7,7
"323",33,10,3000,NA,"br",NA,0.967032967032967,0.946236559139785,8,8
"324",33,10,3000,NA,"reiter",NA,0.967032967032967,0.946236559139785,8,8
"325",33,100,3000,NA,"old",NA,0.978021978021978,0.967391304347826,5,5
"326",33,100,3000,NA,"br",NA,0.978021978021978,0.956989247311828,6,6
"327",33,100,3000,NA,"reiter",NA,0.978021978021978,0.956989247311828,6,6
"328",33,1000,3000,NA,"old",NA,0.978021978021978,0.956989247311828,6,6
"329",33,1000,3000,NA,"br",NA,0.978021978021978,0.956989247311828,6,6
"330",33,1000,3000,NA,"reiter",NA,0.978021978021978,0.956989247311828,6,6
"331",33,1,3000,NA,NA,NA,0.947916666666667,0.919191919191919,13,16
"332",33,10,3000,NA,"old",NA,0.916666666666667,1,8,8
"333",33,10,3000,NA,"br",NA,0.947916666666667,0.978494623655914,7,8
"334",33,10,3000,NA,"reiter",NA,0.947916666666667,0.978494623655914,7,8
"335",33,100,3000,NA,"old",NA,0.958333333333333,0.968421052631579,7,8
"336",33,100,3000,NA,"br",NA,0.958333333333333,0.968421052631579,7,8
"337",33,100,3000,NA,"reiter",NA,0.958333333333333,0.968421052631579,7,8
"338",33,1000,3000,NA,"old",NA,0.958333333333333,0.968421052631579,7,8
"339",33,1000,3000,NA,"br",NA,0.958333333333333,0.968421052631579,7,8
"340",33,1000,3000,NA,"reiter",NA,0.958333333333333,0.968421052631579,7,8
"341",33,1,3000,NA,NA,NA,1,0.94,6,6
"342",33,10,3000,NA,"old",NA,0.968085106382979,0.989130434782609,4,4
"343",33,10,3000,NA,"br",NA,0.978723404255319,0.978723404255319,4,4
"344",33,10,3000,NA,"reiter",NA,0.978723404255319,0.978723404255319,4,4
"345",33,100,3000,NA,"old",NA,0.978723404255319,0.978723404255319,4,4
"346",33,100,3000,NA,"br",NA,0.978723404255319,0.978723404255319,4,4
"347",33,100,3000,NA,"reiter",NA,0.978723404255319,0.978723404255319,4,4
"348",33,1000,3000,NA,"old",NA,0.978723404255319,0.978723404255319,4,4
"349",33,1000,3000,NA,"br",NA,0.978723404255319,0.978723404255319,4,4
"350",33,1000,3000,NA,"reiter",NA,0.978723404255319,0.978723404255319,4,4
"351",33,1,3000,NA,NA,NA,0.976190476190476,0.964705882352941,5,5
"352",33,10,3000,NA,"old",NA,0.94047619047619,1,5,5
"353",33,10,3000,NA,"br",NA,0.976190476190476,0.987951807228916,3,3
"354",33,10,3000,NA,"reiter",NA,0.976190476190476,0.987951807228916,3,3
"355",33,100,3000,NA,"old",NA,0.976190476190476,0.987951807228916,3,3
"356",33,100,3000,NA,"br",NA,0.976190476190476,0.987951807228916,3,3
"357",33,100,3000,NA,"reiter",NA,0.976190476190476,0.987951807228916,3,3
"358",33,1000,3000,NA,"old",NA,0.976190476190476,0.987951807228916,3,3
"359",33,1000,3000,NA,"br",NA,0.976190476190476,0.987951807228916,3,3
"360",33,1000,3000,NA,"reiter",NA,0.976190476190476,0.987951807228916,3,3
"361",33,1,3000,NA,NA,NA,0.986842105263158,0.914634146341463,8,11
"362",33,10,3000,NA,"old",NA,0.960526315789474,0.986486486486487,4,5
"363",33,10,3000,NA,"br",NA,1,0.95,4,6
"364",33,10,3000,NA,"reiter",NA,1,0.95,4,6
"365",33,100,3000,NA,"old",NA,0.986842105263158,0.949367088607595,5,7
