"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"134",33,10,100,NA,"reiter",NA,0.75,0.705882352941177,9,14
"135",33,100,100,NA,"old",NA,0.8125,0.764705882352941,7,11
"136",33,100,100,NA,"br",NA,0.8125,0.764705882352941,7,11
"137",33,100,100,NA,"reiter",NA,0.8125,0.764705882352941,7,11
"138",33,1000,100,NA,"old",NA,0.75,0.705882352941177,9,13
"139",33,1000,100,NA,"br",NA,0.75,0.75,8,13
"140",33,1000,100,NA,"reiter",NA,0.75,0.75,8,13
"141",33,1,100,NA,NA,NA,0.652173913043478,0.652173913043478,16,20
"142",33,10,100,NA,"old",NA,0.565217391304348,0.928571428571429,11,14
"143",33,10,100,NA,"br",NA,0.695652173913043,0.842105263157895,10,12
"144",33,10,100,NA,"reiter",NA,0.695652173913043,0.842105263157895,10,12
"145",33,100,100,NA,"old",NA,0.695652173913043,0.888888888888889,9,10
"146",33,100,100,NA,"br",NA,0.695652173913043,0.888888888888889,9,10
"147",33,100,100,NA,"reiter",NA,0.695652173913043,0.888888888888889,9,10
"148",33,1000,100,NA,"old",NA,0.695652173913043,0.842105263157895,10,12
"149",33,1000,100,NA,"br",NA,0.695652173913043,0.888888888888889,9,10
"150",33,1000,100,NA,"reiter",NA,0.695652173913043,0.888888888888889,9,10
"151",33,1,100,NA,NA,NA,0.619047619047619,0.590909090909091,17,23
"152",33,10,100,NA,"old",NA,0.476190476190476,1,11,13
"153",33,10,100,NA,"br",NA,0.761904761904762,0.842105263157895,8,11
"154",33,10,100,NA,"reiter",NA,0.761904761904762,0.842105263157895,8,11
"155",33,100,100,NA,"old",NA,0.80952380952381,0.772727272727273,9,13
"156",33,100,100,NA,"br",NA,0.80952380952381,0.772727272727273,9,13
"157",33,100,100,NA,"reiter",NA,0.80952380952381,0.772727272727273,9,13
"158",33,1000,100,NA,"old",NA,0.80952380952381,0.772727272727273,9,13
"159",33,1000,100,NA,"br",NA,0.80952380952381,0.80952380952381,8,11
"160",33,1000,100,NA,"reiter",NA,0.80952380952381,0.80952380952381,8,11
"161",33,1,100,NA,NA,NA,0.65,0.619047619047619,15,18
"162",33,10,100,NA,"old",NA,0.4,0.888888888888889,13,16
"163",33,10,100,NA,"br",NA,0.6,0.857142857142857,10,15
"164",33,10,100,NA,"reiter",NA,0.6,0.857142857142857,10,15
"165",33,100,100,NA,"old",NA,0.55,0.6875,14,16
"166",33,100,100,NA,"br",NA,0.55,0.6875,14,16
"167",33,100,100,NA,"reiter",NA,0.55,0.6875,14,16
"168",33,1000,100,NA,"old",NA,0.55,0.785714285714286,12,17
"169",33,1000,100,NA,"br",NA,0.55,0.785714285714286,12,16
"170",33,1000,100,NA,"reiter",NA,0.55,0.785714285714286,12,16
"171",33,1,100,NA,NA,NA,0.739130434782609,0.68,14,21
"172",33,10,100,NA,"old",NA,0.521739130434783,0.923076923076923,12,16
"173",33,10,100,NA,"br",NA,0.782608695652174,0.818181818181818,9,15
"174",33,10,100,NA,"reiter",NA,0.782608695652174,0.818181818181818,9,15
"175",33,100,100,NA,"old",NA,0.782608695652174,0.782608695652174,10,16
"176",33,100,100,NA,"br",NA,0.782608695652174,0.782608695652174,10,16
"177",33,100,100,NA,"reiter",NA,0.782608695652174,0.782608695652174,10,16
"178",33,1000,100,NA,"old",NA,0.826086956521739,0.791666666666667,9,13
"179",33,1000,100,NA,"br",NA,0.826086956521739,0.791666666666667,9,14
"180",33,1000,100,NA,"reiter",NA,0.826086956521739,0.791666666666667,9,13
"181",33,1,100,NA,NA,NA,0.695652173913043,0.592592592592593,18,23
"182",33,10,100,NA,"old",NA,0.217391304347826,0.714285714285714,20,22
"183",33,10,100,NA,"br",NA,0.608695652173913,0.777777777777778,13,17
"184",33,10,100,NA,"reiter",NA,0.608695652173913,0.777777777777778,13,17
"185",33,100,100,NA,"old",NA,0.652173913043478,0.789473684210526,12,14
"186",33,100,100,NA,"br",NA,0.652173913043478,0.789473684210526,12,14
"187",33,100,100,NA,"reiter",NA,0.652173913043478,0.789473684210526,12,14
"188",33,1000,100,NA,"old",NA,0.652173913043478,0.789473684210526,12,14
"189",33,1000,100,NA,"br",NA,0.652173913043478,0.789473684210526,12,14
"190",33,1000,100,NA,"reiter",NA,0.652173913043478,0.789473684210526,12,14
"191",33,1,100,NA,NA,NA,0.722222222222222,0.65,12,14
"192",33,10,100,NA,"old",NA,0.388888888888889,0.875,12,14
"193",33,10,100,NA,"br",NA,0.666666666666667,0.705882352941177,11,13
"194",33,10,100,NA,"reiter",NA,0.666666666666667,0.705882352941177,11,13
"195",33,100,100,NA,"old",NA,0.722222222222222,0.764705882352941,9,12
"196",33,100,100,NA,"br",NA,0.722222222222222,0.764705882352941,9,12
"197",33,100,100,NA,"reiter",NA,0.722222222222222,0.764705882352941,9,12
"198",33,1000,100,NA,"old",NA,0.777777777777778,0.777777777777778,8,11
"199",33,1000,100,NA,"br",NA,0.722222222222222,0.764705882352941,9,12
"200",33,1000,100,NA,"reiter",NA,0.722222222222222,0.764705882352941,9,12
"201",33,1,100,NA,NA,NA,0.789473684210526,0.75,9,12
"202",33,10,100,NA,"old",NA,0.315789473684211,0.857142857142857,14,17
"203",33,10,100,NA,"br",NA,0.526315789473684,0.833333333333333,11,12
"204",33,10,100,NA,"reiter",NA,0.473684210526316,0.818181818181818,12,13
"205",33,100,100,NA,"old",NA,0.578947368421053,0.733333333333333,12,14
"206",33,100,100,NA,"br",NA,0.578947368421053,0.785714285714286,11,14
"207",33,100,100,NA,"reiter",NA,0.578947368421053,0.785714285714286,11,14
"208",33,1000,100,NA,"old",NA,0.631578947368421,0.75,11,13
"209",33,1000,100,NA,"br",NA,0.631578947368421,0.857142857142857,9,12
"210",33,1000,100,NA,"reiter",NA,0.631578947368421,0.857142857142857,9,12
"211",33,1,100,NA,NA,NA,0.8,0.551724137931034,17,21
"212",33,10,100,NA,"old",NA,0.3,0.857142857142857,15,19
"213",33,10,100,NA,"br",NA,0.7,0.666666666666667,13,17
"214",33,10,100,NA,"reiter",NA,0.7,0.666666666666667,13,17
"215",33,100,100,NA,"old",NA,0.7,0.666666666666667,13,18
"216",33,100,100,NA,"br",NA,0.7,0.666666666666667,13,18
"217",33,100,100,NA,"reiter",NA,0.7,0.666666666666667,13,18
"218",33,1000,100,NA,"old",NA,0.65,0.619047619047619,15,20
"219",33,1000,100,NA,"br",NA,0.65,0.65,14,19
"220",33,1000,100,NA,"reiter",NA,0.65,0.65,14,19
"221",33,1,100,NA,NA,NA,0.736842105263158,0.583333333333333,15,23
"222",33,10,100,NA,"old",NA,0.578947368421053,1,8,13
"223",33,10,100,NA,"br",NA,0.631578947368421,0.923076923076923,8,12
"224",33,10,100,NA,"reiter",NA,0.631578947368421,0.923076923076923,8,12
"225",33,100,100,NA,"old",NA,0.842105263157895,0.888888888888889,5,9
"226",33,100,100,NA,"br",NA,0.842105263157895,0.941176470588235,4,8
"227",33,100,100,NA,"reiter",NA,0.842105263157895,0.888888888888889,5,9
"228",33,1000,100,NA,"old",NA,0.736842105263158,0.875,7,12
"229",33,1000,100,NA,"br",NA,0.789473684210526,0.9375,5,8
"230",33,1000,100,NA,"reiter",NA,0.789473684210526,0.9375,5,8
"231",33,1,100,NA,NA,NA,0.814814814814815,0.647058823529412,17,21
"232",33,10,100,NA,"old",NA,0.518518518518518,1,13,19
"233",33,10,100,NA,"br",NA,0.777777777777778,0.954545454545455,7,9
"234",33,10,100,NA,"reiter",NA,0.777777777777778,0.954545454545455,7,9
"235",33,100,100,NA,"old",NA,0.851851851851852,0.958333333333333,5,6
"236",33,100,100,NA,"br",NA,0.851851851851852,0.958333333333333,5,6
"237",33,100,100,NA,"reiter",NA,0.851851851851852,0.958333333333333,5,6
"238",33,1000,100,NA,"old",NA,0.888888888888889,0.96,4,5
"239",33,1000,100,NA,"br",NA,0.814814814814815,0.956521739130435,6,8
"240",33,1000,100,NA,"reiter",NA,0.814814814814815,0.956521739130435,6,8
"241",33,1,100,NA,NA,NA,0.619047619047619,0.684210526315789,14,17
"242",33,10,100,NA,"old",NA,0.428571428571429,0.818181818181818,14,18
"243",33,10,100,NA,"br",NA,0.666666666666667,0.777777777777778,11,15
"244",33,10,100,NA,"reiter",NA,0.666666666666667,0.777777777777778,11,15
"245",33,100,100,NA,"old",NA,0.80952380952381,0.894736842105263,6,7
"246",33,100,100,NA,"br",NA,0.80952380952381,0.894736842105263,6,7
"247",33,100,100,NA,"reiter",NA,0.80952380952381,0.894736842105263,6,7
"248",33,1000,100,NA,"old",NA,0.761904761904762,0.842105263157895,8,10
"249",33,1000,100,NA,"br",NA,0.761904761904762,0.888888888888889,7,8
"250",33,1000,100,NA,"reiter",NA,0.80952380952381,0.894736842105263,6,7
"251",33,1,100,NA,NA,NA,0.6,0.666666666666667,14,18
"252",33,10,100,NA,"old",NA,0.45,0.818181818181818,13,16
"253",33,10,100,NA,"br",NA,0.55,0.785714285714286,12,15
"254",33,10,100,NA,"reiter",NA,0.55,0.785714285714286,12,15
"255",33,100,100,NA,"old",NA,0.55,0.785714285714286,12,16
"256",33,100,100,NA,"br",NA,0.55,0.785714285714286,12,16
"257",33,100,100,NA,"reiter",NA,0.55,0.785714285714286,12,16
"258",33,1000,100,NA,"old",NA,0.6,0.8,11,14
"259",33,1000,100,NA,"br",NA,0.55,0.785714285714286,12,16
"260",33,1000,100,NA,"reiter",NA,0.55,0.785714285714286,12,16
"261",33,1,100,NA,NA,NA,0.80952380952381,0.68,12,17
"262",33,10,100,NA,"old",NA,0.476190476190476,0.833333333333333,13,19
"263",33,10,100,NA,"br",NA,0.761904761904762,0.761904761904762,10,14
"264",33,10,100,NA,"reiter",NA,0.761904761904762,0.761904761904762,10,14
"265",33,100,100,NA,"old",NA,0.666666666666667,0.666666666666667,14,18
"266",33,100,100,NA,"br",NA,0.666666666666667,0.666666666666667,14,18
"267",33,100,100,NA,"reiter",NA,0.666666666666667,0.666666666666667,14,18
"268",33,1000,100,NA,"old",NA,0.666666666666667,0.666666666666667,14,17
"269",33,1000,100,NA,"br",NA,0.666666666666667,0.736842105263158,12,15
"270",33,1000,100,NA,"reiter",NA,0.666666666666667,0.736842105263158,12,15
"271",33,1,100,NA,NA,NA,0.7,0.636363636363636,14,17
"272",33,10,100,NA,"old",NA,0.5,0.833333333333333,12,20
"273",33,10,100,NA,"br",NA,0.7,0.777777777777778,10,12
"274",33,10,100,NA,"reiter",NA,0.7,0.777777777777778,10,12
"275",33,100,100,NA,"old",NA,0.8,0.8,8,12
"276",33,100,100,NA,"br",NA,0.8,0.8,8,12
"277",33,100,100,NA,"reiter",NA,0.8,0.8,8,12
"278",33,1000,100,NA,"old",NA,0.75,0.75,10,15
"279",33,1000,100,NA,"br",NA,0.8,0.8,8,12
"280",33,1000,100,NA,"reiter",NA,0.75,0.789473684210526,9,14
"281",33,1,100,NA,NA,NA,0.695652173913043,0.64,16,19
"282",33,10,100,NA,"old",NA,0.608695652173913,0.875,11,15
"283",33,10,100,NA,"br",NA,0.739130434782609,0.772727272727273,11,17
"284",33,10,100,NA,"reiter",NA,0.739130434782609,0.772727272727273,11,17
"285",33,100,100,NA,"old",NA,0.826086956521739,0.730769230769231,11,16
"286",33,100,100,NA,"br",NA,0.826086956521739,0.730769230769231,11,16
"287",33,100,100,NA,"reiter",NA,0.826086956521739,0.730769230769231,11,16
"288",33,1000,100,NA,"old",NA,0.826086956521739,0.76,10,15
"289",33,1000,100,NA,"br",NA,0.826086956521739,0.730769230769231,11,16
"290",33,1000,100,NA,"reiter",NA,0.826086956521739,0.730769230769231,11,16
"291",33,1,100,NA,NA,NA,0.684210526315789,0.684210526315789,12,14
"292",33,10,100,NA,"old",NA,0.421052631578947,0.888888888888889,12,15
"293",33,10,100,NA,"br",NA,0.578947368421053,0.785714285714286,11,13
"294",33,10,100,NA,"reiter",NA,0.578947368421053,0.785714285714286,11,13
"295",33,100,100,NA,"old",NA,0.631578947368421,0.705882352941177,12,13
"296",33,100,100,NA,"br",NA,0.631578947368421,0.705882352941177,12,13
"297",33,100,100,NA,"reiter",NA,0.631578947368421,0.705882352941177,12,13
"298",33,1000,100,NA,"old",NA,0.631578947368421,0.705882352941177,12,13
"299",33,1000,100,NA,"br",NA,0.631578947368421,0.8,10,11
"300",33,1000,100,NA,"reiter",NA,0.631578947368421,0.75,11,12
"301",33,1,100,NA,NA,NA,0.705882352941177,0.521739130434783,16,22
"302",33,10,100,NA,"old",NA,0.470588235294118,0.888888888888889,10,16
"303",33,10,100,NA,"br",NA,0.764705882352941,0.764705882352941,8,11
"304",33,10,100,NA,"reiter",NA,0.764705882352941,0.764705882352941,8,11
"305",33,100,100,NA,"old",NA,0.705882352941177,0.8,8,13
"306",33,100,100,NA,"br",NA,0.705882352941177,0.857142857142857,7,12
"307",33,100,100,NA,"reiter",NA,0.705882352941177,0.857142857142857,7,12
"308",33,1000,100,NA,"old",NA,0.705882352941177,0.857142857142857,7,12
"309",33,1000,100,NA,"br",NA,0.705882352941177,0.857142857142857,7,12
"310",33,1000,100,NA,"reiter",NA,0.705882352941177,0.857142857142857,7,12
"311",33,1,100,NA,NA,NA,0.681818181818182,0.714285714285714,13,19
"312",33,10,100,NA,"old",NA,0.454545454545455,0.714285714285714,16,20
"313",33,10,100,NA,"br",NA,0.636363636363636,0.777777777777778,12,19
"314",33,10,100,NA,"reiter",NA,0.636363636363636,0.777777777777778,12,19
"315",33,100,100,NA,"old",NA,0.636363636363636,0.777777777777778,12,19
"316",33,100,100,NA,"br",NA,0.636363636363636,0.777777777777778,12,19
"317",33,100,100,NA,"reiter",NA,0.636363636363636,0.777777777777778,12,19
"318",33,1000,100,NA,"old",NA,0.590909090909091,0.764705882352941,13,19
"319",33,1000,100,NA,"br",NA,0.636363636363636,0.777777777777778,12,19
"320",33,1000,100,NA,"reiter",NA,0.636363636363636,0.777777777777778,12,19
"321",33,1,100,NA,NA,NA,0.65,0.464285714285714,22,26
"322",33,10,100,NA,"old",NA,0.55,0.846153846153846,11,16
"323",33,10,100,NA,"br",NA,0.85,0.739130434782609,9,11
"324",33,10,100,NA,"reiter",NA,0.85,0.739130434782609,9,11
"325",33,100,100,NA,"old",NA,0.85,0.739130434782609,9,10
"326",33,100,100,NA,"br",NA,0.85,0.739130434782609,9,10
"327",33,100,100,NA,"reiter",NA,0.85,0.739130434782609,9,10
"328",33,1000,100,NA,"old",NA,0.8,0.761904761904762,9,10
"329",33,1000,100,NA,"br",NA,0.85,0.739130434782609,9,10
"330",33,1000,100,NA,"reiter",NA,0.85,0.739130434782609,9,10
"331",33,1,100,NA,NA,NA,0.739130434782609,0.607142857142857,17,21
"332",33,10,100,NA,"old",NA,0.478260869565217,0.916666666666667,13,16
"333",33,10,100,NA,"br",NA,0.695652173913043,0.761904761904762,12,15
"334",33,10,100,NA,"reiter",NA,0.652173913043478,0.75,13,16
"335",33,100,100,NA,"old",NA,0.652173913043478,0.75,13,15
"336",33,100,100,NA,"br",NA,0.652173913043478,0.75,13,15
"337",33,100,100,NA,"reiter",NA,0.652173913043478,0.75,13,15
"338",33,1000,100,NA,"old",NA,0.652173913043478,0.75,13,15
"339",33,1000,100,NA,"br",NA,0.652173913043478,0.789473684210526,12,14
"340",33,1000,100,NA,"reiter",NA,0.652173913043478,0.789473684210526,12,14
"341",33,1,100,NA,NA,NA,0.736842105263158,0.736842105263158,10,13
"342",33,10,100,NA,"old",NA,0.578947368421053,1,8,10
"343",33,10,100,NA,"br",NA,0.789473684210526,0.882352941176471,6,10
"344",33,10,100,NA,"reiter",NA,0.789473684210526,0.882352941176471,6,10
"345",33,100,100,NA,"old",NA,0.842105263157895,0.842105263157895,6,8
"346",33,100,100,NA,"br",NA,0.842105263157895,0.842105263157895,6,8
"347",33,100,100,NA,"reiter",NA,0.842105263157895,0.842105263157895,6,8
"348",33,1000,100,NA,"old",NA,0.842105263157895,0.842105263157895,6,8
"349",33,1000,100,NA,"br",NA,0.842105263157895,0.842105263157895,6,8
"350",33,1000,100,NA,"reiter",NA,0.842105263157895,0.842105263157895,6,8
"351",33,1,100,NA,NA,NA,0.526315789473684,0.454545454545455,21,26
"352",33,10,100,NA,"old",NA,0.421052631578947,1,11,14
"353",33,10,100,NA,"br",NA,0.684210526315789,0.764705882352941,10,14
"354",33,10,100,NA,"reiter",NA,0.684210526315789,0.764705882352941,10,14
"355",33,100,100,NA,"old",NA,0.631578947368421,0.857142857142857,9,12
"356",33,100,100,NA,"br",NA,0.631578947368421,0.857142857142857,9,12
"357",33,100,100,NA,"reiter",NA,0.631578947368421,0.857142857142857,9,12
"358",33,1000,100,NA,"old",NA,0.631578947368421,0.857142857142857,9,12
"359",33,1000,100,NA,"br",NA,0.631578947368421,0.857142857142857,9,12
"360",33,1000,100,NA,"reiter",NA,0.631578947368421,0.857142857142857,9,12
"361",33,1,100,NA,NA,NA,0.666666666666667,0.5,18,22
"362",33,10,100,NA,"old",NA,0.555555555555556,1,8,12
"363",33,10,100,NA,"br",NA,0.777777777777778,0.875,6,8
"364",33,10,100,NA,"reiter",NA,0.777777777777778,0.875,6,8
"365",33,100,100,NA,"old",NA,0.666666666666667,0.857142857142857,8,10
"366",33,100,100,NA,"br",NA,0.666666666666667,0.857142857142857,8,10
"367",33,100,100,NA,"reiter",NA,0.666666666666667,0.857142857142857,8,10
"368",33,1000,100,NA,"old",NA,0.666666666666667,0.857142857142857,8,10
"369",33,1000,100,NA,"br",NA,0.722222222222222,0.866666666666667,7,9
"370",33,1000,100,NA,"reiter",NA,0.722222222222222,0.866666666666667,7,9
"371",33,1,100,NA,NA,NA,0.526315789473684,0.588235294117647,16,25
"372",33,10,100,NA,"old",NA,0.368421052631579,1,12,17
"373",33,10,100,NA,"br",NA,0.684210526315789,0.866666666666667,8,12
"374",33,10,100,NA,"reiter",NA,0.684210526315789,0.866666666666667,8,12
"375",33,100,100,NA,"old",NA,0.631578947368421,0.923076923076923,8,10
"376",33,100,100,NA,"br",NA,0.631578947368421,0.923076923076923,8,10
"377",33,100,100,NA,"reiter",NA,0.631578947368421,0.923076923076923,8,10
