"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","number_of_edges_estimated_imp","number_of_edges_estimated_full"
"261",33,1,3000,NA,NA,NA,0.987654320987654,0.919540229885057,8,87,81
"262",33,10,3000,NA,"br",NA,1,0.952941176470588,4,85,81
"263",33,100,3000,NA,"br",NA,1,0.964285714285714,3,84,81
"264",33,1000,3000,NA,"br",NA,1,0.964285714285714,3,84,81
"265",33,1,3000,NA,NA,NA,0.974358974358974,0.894117647058824,11,85,78
"266",33,10,3000,NA,"br",NA,0.948717948717949,0.925,10,80,78
"267",33,100,3000,NA,"br",NA,0.948717948717949,0.948717948717949,8,78,78
"268",33,1000,3000,NA,"br",NA,0.948717948717949,0.948717948717949,8,78,78
"269",33,1,3000,NA,NA,NA,0.958333333333333,0.938775510204082,10,98,96
"270",33,10,3000,NA,"br",NA,0.96875,0.958762886597938,7,97,96
"271",33,100,3000,NA,"br",NA,0.96875,0.958762886597938,7,97,96
"272",33,1000,3000,NA,"br",NA,0.96875,0.958762886597938,7,97,96
"273",33,1,3000,NA,NA,NA,0.979591836734694,0.95049504950495,7,101,98
"274",33,10,3000,NA,"br",NA,0.979591836734694,0.989690721649485,3,97,98
"275",33,100,3000,NA,"br",NA,0.979591836734694,0.989690721649485,3,97,98
"276",33,1000,3000,NA,"br",NA,0.979591836734694,0.989690721649485,3,97,98
"277",33,1,3000,NA,NA,NA,0.963855421686747,0.930232558139535,9,86,83
"278",33,10,3000,NA,"br",NA,0.927710843373494,0.9625,9,80,83
"279",33,100,3000,NA,"br",NA,0.927710843373494,0.9625,9,80,83
"280",33,1000,3000,NA,"br",NA,0.939759036144578,0.962962962962963,8,81,83
"281",33,1,3000,NA,NA,NA,0.947368421052632,0.888888888888889,13,81,76
"282",33,10,3000,NA,"br",NA,0.973684210526316,0.961038961038961,5,77,76
"283",33,100,3000,NA,"br",NA,0.973684210526316,0.973684210526316,4,76,76
"284",33,1000,3000,NA,"br",NA,0.960526315789474,0.960526315789474,6,76,76
"285",33,1,3000,NA,NA,NA,0.953488372093023,0.901098901098901,13,91,86
"286",33,10,3000,NA,"br",NA,0.953488372093023,0.953488372093023,8,86,86
"287",33,100,3000,NA,"br",NA,0.953488372093023,0.964705882352941,7,85,86
"288",33,1000,3000,NA,"br",NA,0.953488372093023,0.964705882352941,7,85,86
"289",33,1,3000,NA,NA,NA,0.973684210526316,0.880952380952381,12,84,76
"290",33,10,3000,NA,"br",NA,0.947368421052632,0.947368421052632,8,76,76
"291",33,100,3000,NA,"br",NA,0.960526315789474,0.948051948051948,7,77,76
"292",33,1000,3000,NA,"br",NA,0.960526315789474,0.935897435897436,8,78,76
"293",33,1,3000,NA,NA,NA,0.956521739130435,0.956521739130435,8,92,92
"294",33,10,3000,NA,"br",NA,0.956521739130435,0.956521739130435,8,92,92
"295",33,100,3000,NA,"br",NA,0.956521739130435,0.967032967032967,7,91,92
"296",33,1000,3000,NA,"br",NA,0.945652173913043,0.956043956043956,9,91,92
"297",33,1,3000,NA,NA,NA,0.977011494252874,0.923913043478261,9,92,87
"298",33,10,3000,NA,"br",NA,0.977011494252874,0.965909090909091,5,88,87
"299",33,100,3000,NA,"br",NA,0.977011494252874,0.977011494252874,4,87,87
"300",33,1000,3000,NA,"br",NA,0.977011494252874,0.965909090909091,5,88,87
"301",33,1,3000,NA,NA,NA,0.987951807228916,0.931818181818182,7,88,83
"302",33,10,3000,NA,"br",NA,1,0.988095238095238,1,84,83
"303",33,100,3000,NA,"br",NA,0.975903614457831,1,2,81,83
"304",33,1000,3000,NA,"br",NA,0.975903614457831,0.98780487804878,3,82,83
"305",33,1,3000,NA,NA,NA,0.978260869565217,0.967741935483871,5,93,92
"306",33,10,3000,NA,"br",NA,0.967391304347826,0.988888888888889,4,90,92
"307",33,100,3000,NA,"br",NA,0.956521739130435,0.98876404494382,5,89,92
"308",33,1000,3000,NA,"br",NA,0.956521739130435,0.98876404494382,5,89,92
"309",33,1,3000,NA,NA,NA,0.98876404494382,0.926315789473684,8,95,89
"310",33,10,3000,NA,"br",NA,1,0.978021978021978,2,91,89
"311",33,100,3000,NA,"br",NA,1,0.988888888888889,1,90,89
"312",33,1000,3000,NA,"br",NA,1,0.988888888888889,1,90,89
"313",33,1,3000,NA,NA,NA,0.94949494949495,0.94949494949495,10,99,99
"314",33,10,3000,NA,"br",NA,0.94949494949495,1,5,94,99
"315",33,100,3000,NA,"br",NA,0.94949494949495,0.989473684210526,6,95,99
"316",33,1000,3000,NA,"br",NA,0.94949494949495,0.989473684210526,6,95,99
"317",33,1,3000,NA,NA,NA,0.974358974358974,0.938271604938272,7,81,78
"318",33,10,3000,NA,"br",NA,0.961538461538462,0.986842105263158,4,76,78
"319",33,100,3000,NA,"br",NA,0.961538461538462,1,3,75,78
"320",33,1000,3000,NA,"br",NA,0.961538461538462,1,3,75,78
"321",33,1,3000,NA,NA,NA,0.910112359550562,0.941860465116279,13,86,89
"322",33,10,3000,NA,"br",NA,0.955056179775281,0.965909090909091,7,88,89
"323",33,100,3000,NA,"br",NA,0.955056179775281,0.965909090909091,7,88,89
"324",33,1000,3000,NA,"br",NA,0.955056179775281,0.965909090909091,7,88,89
"325",33,1,3000,NA,NA,NA,0.951219512195122,0.939759036144578,9,83,82
"326",33,10,3000,NA,"br",NA,0.98780487804878,0.964285714285714,4,84,82
"327",33,100,3000,NA,"br",NA,0.98780487804878,0.964285714285714,4,84,82
