"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"27",33,10,100,0.0708871902188537,"old",Inf,0.75,0.666666666666667,10,13
"28",33,100,100,0.0675780818956111,"old",Inf,0.75,0.75,8,13
"29",33,10,100,0.0666985970773687,"old",95362.0703442887,0.695652173913043,0.842105263157895,10,12
"30",33,100,100,0.0720187316385839,"old",1802167.40905511,0.695652173913043,0.888888888888889,9,10
"31",33,10,100,0.0728230900153666,"old",Inf,0.714285714285714,0.882352941176471,8,12
"32",33,100,100,0.068025644607043,"old",Inf,0.80952380952381,0.80952380952381,8,12
"33",33,10,100,0.0744365098494131,"old",656014.663873535,0.6,0.857142857142857,10,14
"34",33,100,100,0.0708424882940103,"old",50349999.7123495,0.55,0.647058823529412,15,18
"35",33,10,100,0.0731348602455801,"old",100538.769313236,0.782608695652174,0.818181818181818,9,14
"36",33,100,100,0.0717205985243827,"old",1416719.5242125,0.826086956521739,0.76,10,15
"37",33,10,100,0.0780197957806435,"old",172509.210818117,0.652173913043478,0.882352941176471,10,12
"38",33,100,100,0.0698622759129236,"old",3954814.16898999,0.652173913043478,0.789473684210526,12,15
"39",33,10,100,0.077617737110862,"old",Inf,0.666666666666667,0.705882352941177,11,13
"40",33,100,100,0.0740142986033182,"old",Inf,0.722222222222222,0.764705882352941,9,12
"41",33,10,100,0.0740499838292147,"old",Inf,0.578947368421053,0.846153846153846,10,12
"42",33,100,100,0.0668149061839374,"old",Inf,0.684210526315789,0.684210526315789,12,14
"43",33,10,100,0.0826909718362469,"old",Inf,0.7,0.636363636363636,14,18
"44",33,100,100,0.0779984920122179,"old",Inf,0.7,0.666666666666667,13,18
"45",33,10,100,0.0784663721632678,"old",1087167.25184907,0.631578947368421,0.923076923076923,8,12
"46",33,100,100,0.0680809767830449,"old",20426091.7054628,0.842105263157895,0.888888888888889,5,9
"47",33,10,100,0.0703301172196575,"old",3482985.03387391,0.777777777777778,0.954545454545455,7,11
"48",33,100,100,0.0638388340412534,"old",13305894.4091116,0.851851851851852,0.92,6,8
"49",33,10,100,0.0735777733073014,"old",83268.2101381784,0.619047619047619,0.764705882352941,12,16
"50",33,100,100,0.0707436899368025,"old",581803.199950203,0.80952380952381,0.85,7,9
"51",33,10,100,0.0723017176679727,"old",61473.7997780303,0.65,0.8125,10,13
"52",33,100,100,0.0703958765901083,"old",1456751.09699603,0.55,0.785714285714286,12,16
"53",33,10,100,0.0693781509643113,"old",Inf,0.80952380952381,0.772727272727273,9,13
"54",33,100,100,0.0659150011512766,"old",Inf,0.714285714285714,0.652173913043478,14,19
"55",33,10,100,0.0746326000971056,"old",Inf,0.75,0.75,10,12
"56",33,100,100,0.0739187085019276,"old",Inf,0.75,0.789473684210526,9,14
"57",33,10,100,0.0785610016276975,"old",84317.8148494185,0.739130434782609,0.739130434782609,12,18
"58",33,100,100,0.075732872985956,"old",296229.577040954,0.826086956521739,0.730769230769231,11,16
"59",33,10,100,0.0806918363193311,"old",60608.0094922841,0.578947368421053,0.733333333333333,12,13
"60",33,100,100,0.0759224735247535,"old",374934.769997238,0.631578947368421,0.705882352941177,12,15
"61",33,10,100,0.0758338459149326,"old",723345.684656053,0.764705882352941,0.8125,7,10
"62",33,100,100,0.0718700025593635,"old",8343924.95392781,0.705882352941177,0.8,8,13
"63",33,10,100,0.0737710911324326,"old",2269547.22566779,0.681818181818182,0.789473684210526,11,17
"64",33,100,100,0.0660814733388903,"old",2163516401.79046,0.636363636363636,0.777777777777778,12,19
"65",33,10,100,0.0742840848380734,"old",54277.0993414205,0.8,0.727272727272727,10,12
"66",33,100,100,0.0686438258246012,"old",386715.805044809,0.85,0.772727272727273,8,9
"67",33,10,100,0.0620157765449736,"old",Inf,0.782608695652174,0.75,11,14
"68",33,100,100,0.0684515159932646,"old",Inf,0.695652173913043,0.761904761904762,12,13
"69",33,10,100,0.0779695626049083,"old",13369141.4718863,0.789473684210526,0.882352941176471,6,8
"70",33,100,100,0.074641182666827,"old",13420144.8485453,0.842105263157895,0.842105263157895,6,8
"71",33,10,100,0.0689952493611583,"old",Inf,0.631578947368421,0.75,11,16
"72",33,100,100,0.0697180781144137,"old",Inf,0.631578947368421,0.857142857142857,9,12
"73",33,10,100,0.0770112007329431,"old",Inf,0.722222222222222,0.8125,8,10
"74",33,100,100,0.0645446236385086,"old",Inf,0.722222222222222,0.866666666666667,7,9
"75",33,10,100,0.0764177037422771,"old",66729.6059855268,0.684210526315789,0.8125,9,15
"76",33,100,100,0.0774948601146973,"old",281821.500645589,0.631578947368421,0.923076923076923,8,10
"77",33,10,100,0.0752357695078066,"old",Inf,0.75,0.705882352941177,9,11
"78",33,100,100,0.0702477718539992,"old",Inf,0.8125,0.684210526315789,9,10
"79",33,10,100,0.0718944542773327,"old",642388.838606932,0.695652173913043,0.888888888888889,9,11
"80",33,100,100,0.0717716147936829,"old",7424715.103679,0.739130434782609,0.772727272727273,11,14
"81",33,10,100,0.0746155870725097,"old",22102339.0788194,0.857142857142857,0.571428571428571,11,14
"82",33,100,100,0.0716876648069908,"old",7762209.19842826,0.857142857142857,0.631578947368421,9,14
"83",33,10,100,0.0801785203190604,"old",236343.831922916,0.565217391304348,0.866666666666667,12,14
"84",33,100,100,0.0735013414170016,"old",1541643.32592455,0.565217391304348,0.866666666666667,12,13
"85",33,10,100,0.0730957283252723,"old",Inf,0.65,0.764705882352941,11,16
"86",33,100,100,0.070367818714755,"old",Inf,0.7,0.933333333333333,7,13
"87",33,10,100,0.0668864951634809,"old",63403501.9183177,0.68,0.85,11,17
"88",33,100,100,0.0698713701737297,"old",711879707.649222,0.72,0.857142857142857,10,13
"89",33,10,100,0.0751496501369949,"old",107679.099522234,0.8,0.75,7,13
"90",33,100,100,0.0669145249870014,"old",4525216.52714652,0.733333333333333,0.733333333333333,8,11
