"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"72",33,10,3000,NA,"old",NA,0.872093023255814,1,11,12
"73",33,10,3000,NA,"br",NA,0.906976744186046,0.906976744186046,16,16
"74",33,10,3000,NA,"reiter",NA,0.906976744186046,0.917647058823529,15,15
"75",33,100,3000,NA,"old",NA,0.906976744186046,0.906976744186046,16,16
"76",33,100,3000,NA,"br",NA,0.906976744186046,0.906976744186046,16,16
"77",33,100,3000,NA,"reiter",NA,0.906976744186046,0.906976744186046,16,16
"78",33,1000,3000,NA,"old",NA,0.906976744186046,0.906976744186046,16,16
"79",33,1000,3000,NA,"br",NA,0.906976744186046,0.906976744186046,16,16
"80",33,1000,3000,NA,"reiter",NA,0.906976744186046,0.906976744186046,16,16
"81",33,1,3000,NA,NA,NA,0.951807228915663,0.868131868131868,16,17
"82",33,10,3000,NA,"old",NA,0.927710843373494,0.987179487179487,7,7
"83",33,10,3000,NA,"br",NA,0.939759036144578,0.939759036144578,10,11
"84",33,10,3000,NA,"reiter",NA,0.939759036144578,0.939759036144578,10,11
"85",33,100,3000,NA,"old",NA,0.951807228915663,0.951807228915663,8,9
"86",33,100,3000,NA,"br",NA,0.951807228915663,0.951807228915663,8,9
"87",33,100,3000,NA,"reiter",NA,0.951807228915663,0.951807228915663,8,9
"88",33,1000,3000,NA,"old",NA,0.951807228915663,0.951807228915663,8,9
"89",33,1000,3000,NA,"br",NA,0.951807228915663,0.951807228915663,8,9
"90",33,1000,3000,NA,"reiter",NA,0.951807228915663,0.951807228915663,8,9
"91",33,1,3000,NA,NA,NA,1,0.846153846153846,14,14
"92",33,10,3000,NA,"old",NA,0.961038961038961,0.973684210526316,5,6
"93",33,10,3000,NA,"br",NA,0.961038961038961,0.936708860759494,8,9
"94",33,10,3000,NA,"reiter",NA,0.961038961038961,0.936708860759494,8,9
"95",33,100,3000,NA,"old",NA,0.961038961038961,0.902439024390244,11,12
"96",33,100,3000,NA,"br",NA,0.961038961038961,0.902439024390244,11,12
"97",33,100,3000,NA,"reiter",NA,0.961038961038961,0.902439024390244,11,12
"98",33,1000,3000,NA,"old",NA,0.961038961038961,0.91358024691358,10,11
"99",33,1000,3000,NA,"br",NA,0.961038961038961,0.91358024691358,10,11
"100",33,1000,3000,NA,"reiter",NA,0.961038961038961,0.91358024691358,10,11
"101",33,1,3000,NA,NA,NA,0.986301369863014,0.808988764044944,18,21
"102",33,10,3000,NA,"old",NA,0.917808219178082,1,6,6
"103",33,10,3000,NA,"br",NA,0.986301369863014,0.935064935064935,6,7
"104",33,10,3000,NA,"reiter",NA,0.986301369863014,0.935064935064935,6,7
"105",33,100,3000,NA,"old",NA,0.972602739726027,0.934210526315789,7,8
"106",33,100,3000,NA,"br",NA,0.972602739726027,0.934210526315789,7,8
"107",33,100,3000,NA,"reiter",NA,0.972602739726027,0.934210526315789,7,8
"108",33,1000,3000,NA,"old",NA,0.986301369863014,0.935064935064935,6,7
"109",33,1000,3000,NA,"br",NA,0.986301369863014,0.935064935064935,6,7
"110",33,1000,3000,NA,"reiter",NA,0.986301369863014,0.935064935064935,6,7
"111",33,1,3000,NA,NA,NA,0.925,0.870588235294118,17,18
"112",33,10,3000,NA,"old",NA,0.9,0.986301369863014,9,9
"113",33,10,3000,NA,"br",NA,0.9375,0.974025974025974,7,7
"114",33,10,3000,NA,"reiter",NA,0.9375,0.974025974025974,7,7
"115",33,100,3000,NA,"old",NA,0.95,0.974358974358974,6,6
"116",33,100,3000,NA,"br",NA,0.95,0.974358974358974,6,6
"117",33,100,3000,NA,"reiter",NA,0.95,0.974358974358974,6,6
"118",33,1000,3000,NA,"old",NA,0.95,0.974358974358974,6,6
"119",33,1000,3000,NA,"br",NA,0.95,0.974358974358974,6,6
"120",33,1000,3000,NA,"reiter",NA,0.95,0.974358974358974,6,6
"121",33,1,3000,NA,NA,NA,0.945945945945946,0.823529411764706,19,21
"122",33,10,3000,NA,"old",NA,0.891891891891892,0.970588235294118,10,11
"123",33,10,3000,NA,"br",NA,0.932432432432432,0.92,11,12
"124",33,10,3000,NA,"reiter",NA,0.932432432432432,0.92,11,12
"125",33,100,3000,NA,"old",NA,0.959459459459459,0.946666666666667,7,8
"126",33,100,3000,NA,"br",NA,0.959459459459459,0.922077922077922,9,10
"127",33,100,3000,NA,"reiter",NA,0.959459459459459,0.922077922077922,9,10
"128",33,1000,3000,NA,"old",NA,0.959459459459459,0.922077922077922,9,10
"129",33,1000,3000,NA,"br",NA,0.959459459459459,0.922077922077922,9,10
"130",33,1000,3000,NA,"reiter",NA,0.959459459459459,0.922077922077922,9,10
"131",33,1,3000,NA,NA,NA,0.963855421686747,0.8,23,23
"132",33,10,3000,NA,"old",NA,0.939759036144578,0.951219512195122,9,9
"133",33,10,3000,NA,"br",NA,0.963855421686747,0.898876404494382,12,13
"134",33,10,3000,NA,"reiter",NA,0.963855421686747,0.898876404494382,12,13
"135",33,100,3000,NA,"old",NA,0.951807228915663,0.887640449438202,14,15
"136",33,100,3000,NA,"br",NA,0.951807228915663,0.887640449438202,14,15
"137",33,100,3000,NA,"reiter",NA,0.951807228915663,0.887640449438202,14,15
"138",33,1000,3000,NA,"old",NA,0.951807228915663,0.887640449438202,14,15
"139",33,1000,3000,NA,"br",NA,0.951807228915663,0.887640449438202,14,15
"140",33,1000,3000,NA,"reiter",NA,0.951807228915663,0.887640449438202,14,15
"141",33,1,3000,NA,NA,NA,0.94047619047619,0.840425531914894,20,23
"142",33,10,3000,NA,"old",NA,0.880952380952381,0.986666666666667,11,14
"143",33,10,3000,NA,"br",NA,0.94047619047619,0.963414634146341,8,11
"144",33,10,3000,NA,"reiter",NA,0.94047619047619,0.951807228915663,9,12
"145",33,100,3000,NA,"old",NA,0.928571428571429,0.962962962962963,9,13
"146",33,100,3000,NA,"br",NA,0.928571428571429,0.962962962962963,9,13
"147",33,100,3000,NA,"reiter",NA,0.928571428571429,0.962962962962963,9,13
"148",33,1000,3000,NA,"old",NA,0.928571428571429,0.975,8,12
"149",33,1000,3000,NA,"br",NA,0.928571428571429,0.975,8,12
"150",33,1000,3000,NA,"reiter",NA,0.928571428571429,0.975,8,12
"151",33,1,3000,NA,NA,NA,0.963414634146341,0.877777777777778,14,16
"152",33,10,3000,NA,"old",NA,0.914634146341463,0.974025974025974,9,10
"153",33,10,3000,NA,"br",NA,0.963414634146341,0.951807228915663,7,8
"154",33,10,3000,NA,"reiter",NA,0.963414634146341,0.951807228915663,7,8
"155",33,100,3000,NA,"old",NA,0.951219512195122,0.928571428571429,10,11
"156",33,100,3000,NA,"br",NA,0.951219512195122,0.917647058823529,11,12
"157",33,100,3000,NA,"reiter",NA,0.951219512195122,0.917647058823529,11,12
"158",33,1000,3000,NA,"old",NA,0.951219512195122,0.939759036144578,9,10
"159",33,1000,3000,NA,"br",NA,0.951219512195122,0.939759036144578,9,10
"160",33,1000,3000,NA,"reiter",NA,0.951219512195122,0.939759036144578,9,10
"161",33,1,3000,NA,NA,NA,0.923076923076923,0.848484848484849,22,22
"162",33,10,3000,NA,"old",NA,0.901098901098901,0.987951807228916,10,10
"163",33,10,3000,NA,"br",NA,0.923076923076923,0.923076923076923,14,14
"164",33,10,3000,NA,"reiter",NA,0.923076923076923,0.923076923076923,14,14
"165",33,100,3000,NA,"old",NA,0.934065934065934,0.955056179775281,10,10
"166",33,100,3000,NA,"br",NA,0.934065934065934,0.955056179775281,10,10
"167",33,100,3000,NA,"reiter",NA,0.934065934065934,0.955056179775281,10,10
"168",33,1000,3000,NA,"old",NA,0.934065934065934,0.955056179775281,10,10
"169",33,1000,3000,NA,"br",NA,0.934065934065934,0.955056179775281,10,10
"170",33,1000,3000,NA,"reiter",NA,0.934065934065934,0.955056179775281,10,10
"171",33,1,3000,NA,NA,NA,0.935064935064935,0.837209302325581,19,21
"172",33,10,3000,NA,"old",NA,0.948051948051948,0.973333333333333,6,8
"173",33,10,3000,NA,"br",NA,0.961038961038961,0.936708860759494,8,9
"174",33,10,3000,NA,"reiter",NA,0.948051948051948,0.935897435897436,9,10
"175",33,100,3000,NA,"old",NA,0.948051948051948,0.924050632911392,10,12
"176",33,100,3000,NA,"br",NA,0.948051948051948,0.924050632911392,10,12
"177",33,100,3000,NA,"reiter",NA,0.948051948051948,0.924050632911392,10,12
"178",33,1000,3000,NA,"old",NA,0.948051948051948,0.935897435897436,9,11
"179",33,1000,3000,NA,"br",NA,0.948051948051948,0.935897435897436,9,11
"180",33,1000,3000,NA,"reiter",NA,0.948051948051948,0.935897435897436,9,11
"181",33,1,3000,NA,NA,NA,0.927083333333333,0.908163265306122,16,16
"182",33,10,3000,NA,"old",NA,0.864583333333333,0.988095238095238,14,14
"183",33,10,3000,NA,"br",NA,0.885416666666667,0.965909090909091,14,14
"184",33,10,3000,NA,"reiter",NA,0.885416666666667,0.965909090909091,14,14
"185",33,100,3000,NA,"old",NA,0.885416666666667,0.977011494252874,13,13
"186",33,100,3000,NA,"br",NA,0.895833333333333,0.977272727272727,12,12
"187",33,100,3000,NA,"reiter",NA,0.895833333333333,0.977272727272727,12,12
"188",33,1000,3000,NA,"old",NA,0.885416666666667,0.977011494252874,13,13
"189",33,1000,3000,NA,"br",NA,0.885416666666667,0.977011494252874,13,13
"190",33,1000,3000,NA,"reiter",NA,0.885416666666667,0.977011494252874,13,13
"191",33,1,3000,NA,NA,NA,0.97752808988764,0.896907216494845,12,13
"192",33,10,3000,NA,"old",NA,0.943820224719101,0.988235294117647,6,6
"193",33,10,3000,NA,"br",NA,0.97752808988764,0.956043956043956,6,6
"194",33,10,3000,NA,"reiter",NA,0.97752808988764,0.956043956043956,6,6
"195",33,100,3000,NA,"old",NA,0.966292134831461,0.966292134831461,6,6
"196",33,100,3000,NA,"br",NA,0.966292134831461,0.955555555555556,7,7
"197",33,100,3000,NA,"reiter",NA,0.966292134831461,0.955555555555556,7,7
"198",33,1000,3000,NA,"old",NA,0.966292134831461,0.945054945054945,8,8
"199",33,1000,3000,NA,"br",NA,0.966292134831461,0.945054945054945,8,8
"200",33,1000,3000,NA,"reiter",NA,0.966292134831461,0.945054945054945,8,8
"201",33,1,3000,NA,NA,NA,0.961038961038961,0.822222222222222,19,19
"202",33,10,3000,NA,"old",NA,0.961038961038961,0.973684210526316,5,7
"203",33,10,3000,NA,"br",NA,0.974025974025974,0.914634146341463,9,9
"204",33,10,3000,NA,"reiter",NA,0.974025974025974,0.914634146341463,9,9
"205",33,100,3000,NA,"old",NA,0.961038961038961,0.948717948717949,7,9
"206",33,100,3000,NA,"br",NA,0.961038961038961,0.948717948717949,7,9
"207",33,100,3000,NA,"reiter",NA,0.961038961038961,0.948717948717949,7,9
"208",33,1000,3000,NA,"old",NA,0.961038961038961,0.948717948717949,7,9
"209",33,1000,3000,NA,"br",NA,0.974025974025974,0.949367088607595,6,8
"210",33,1000,3000,NA,"reiter",NA,0.974025974025974,0.949367088607595,6,8
"211",33,1,3000,NA,NA,NA,0.934210526315789,0.8875,14,14
"212",33,10,3000,NA,"old",NA,0.855263157894737,1,11,12
"213",33,10,3000,NA,"br",NA,0.934210526315789,0.946666666666667,9,9
"214",33,10,3000,NA,"reiter",NA,0.934210526315789,0.946666666666667,9,9
"215",33,100,3000,NA,"old",NA,0.934210526315789,0.959459459459459,8,8
"216",33,100,3000,NA,"br",NA,0.934210526315789,0.959459459459459,8,8
"217",33,100,3000,NA,"reiter",NA,0.934210526315789,0.959459459459459,8,8
"218",33,1000,3000,NA,"old",NA,0.934210526315789,0.972602739726027,7,7
"219",33,1000,3000,NA,"br",NA,0.934210526315789,0.972602739726027,7,7
"220",33,1000,3000,NA,"reiter",NA,0.934210526315789,0.972602739726027,7,7
"221",33,1,3000,NA,NA,NA,0.967741935483871,0.9,13,13
"222",33,10,3000,NA,"old",NA,0.924731182795699,0.988505747126437,8,8
"223",33,10,3000,NA,"br",NA,0.956989247311828,0.978021978021978,6,6
"224",33,10,3000,NA,"reiter",NA,0.956989247311828,0.978021978021978,6,6
"225",33,100,3000,NA,"old",NA,0.946236559139785,0.956521739130435,9,9
"226",33,100,3000,NA,"br",NA,0.946236559139785,0.956521739130435,9,9
"227",33,100,3000,NA,"reiter",NA,0.946236559139785,0.956521739130435,9,9
"228",33,1000,3000,NA,"old",NA,0.956989247311828,0.956989247311828,8,8
"229",33,1000,3000,NA,"br",NA,0.956989247311828,0.956989247311828,8,8
"230",33,1000,3000,NA,"reiter",NA,0.956989247311828,0.956989247311828,8,8
"231",33,1,3000,NA,NA,NA,0.986486486486487,0.848837209302326,14,14
"232",33,10,3000,NA,"old",NA,0.959459459459459,0.986111111111111,4,4
"233",33,10,3000,NA,"br",NA,0.972972972972973,0.923076923076923,8,8
"234",33,10,3000,NA,"reiter",NA,0.972972972972973,0.923076923076923,8,8
"235",33,100,3000,NA,"old",NA,0.972972972972973,0.947368421052632,6,6
"236",33,100,3000,NA,"br",NA,0.972972972972973,0.947368421052632,6,6
"237",33,100,3000,NA,"reiter",NA,0.972972972972973,0.947368421052632,6,6
"238",33,1000,3000,NA,"old",NA,0.972972972972973,0.935064935064935,7,7
"239",33,1000,3000,NA,"br",NA,0.972972972972973,0.935064935064935,7,7
"240",33,1000,3000,NA,"reiter",NA,0.972972972972973,0.935064935064935,7,7
"241",33,1,3000,NA,NA,NA,0.957446808510638,0.9,14,14
"242",33,10,3000,NA,"old",NA,0.914893617021277,0.988505747126437,9,9
"243",33,10,3000,NA,"br",NA,0.946808510638298,0.956989247311828,9,9
"244",33,10,3000,NA,"reiter",NA,0.946808510638298,0.956989247311828,9,9
"245",33,100,3000,NA,"old",NA,0.946808510638298,0.936842105263158,11,11
"246",33,100,3000,NA,"br",NA,0.946808510638298,0.936842105263158,11,11
"247",33,100,3000,NA,"reiter",NA,0.946808510638298,0.936842105263158,11,11
"248",33,1000,3000,NA,"old",NA,0.925531914893617,0.935483870967742,13,13
"249",33,1000,3000,NA,"br",NA,0.925531914893617,0.935483870967742,13,13
"250",33,1000,3000,NA,"reiter",NA,0.925531914893617,0.935483870967742,13,13
"251",33,1,3000,NA,NA,NA,0.967741935483871,0.9,13,13
"252",33,10,3000,NA,"old",NA,0.924731182795699,1,7,7
"253",33,10,3000,NA,"br",NA,0.956989247311828,0.978021978021978,6,6
"254",33,10,3000,NA,"reiter",NA,0.956989247311828,0.978021978021978,6,6
"255",33,100,3000,NA,"old",NA,0.956989247311828,1,4,4
"256",33,100,3000,NA,"br",NA,0.956989247311828,1,4,4
"257",33,100,3000,NA,"reiter",NA,0.956989247311828,1,4,4
"258",33,1000,3000,NA,"old",NA,0.946236559139785,0.967032967032967,8,8
"259",33,1000,3000,NA,"br",NA,0.946236559139785,0.967032967032967,8,8
"260",33,1000,3000,NA,"reiter",NA,0.946236559139785,0.967032967032967,8,8
"261",33,1,3000,NA,NA,NA,0.977272727272727,0.895833333333333,12,12
"262",33,10,3000,NA,"old",NA,0.931818181818182,1,6,6
"263",33,10,3000,NA,"br",NA,0.965909090909091,0.965909090909091,6,6
"264",33,10,3000,NA,"reiter",NA,0.954545454545455,0.96551724137931,7,7
"265",33,100,3000,NA,"old",NA,0.965909090909091,0.955056179775281,7,7
"266",33,100,3000,NA,"br",NA,0.965909090909091,0.955056179775281,7,7
"267",33,100,3000,NA,"reiter",NA,0.965909090909091,0.955056179775281,7,7
"268",33,1000,3000,NA,"old",NA,0.965909090909091,0.955056179775281,7,7
"269",33,1000,3000,NA,"br",NA,0.965909090909091,0.955056179775281,7,7
"270",33,1000,3000,NA,"reiter",NA,0.965909090909091,0.955056179775281,7,7
"271",33,1,3000,NA,NA,NA,0.94047619047619,0.849462365591398,19,19
"272",33,10,3000,NA,"old",NA,0.869047619047619,1,11,12
"273",33,10,3000,NA,"br",NA,0.94047619047619,0.9875,6,6
"274",33,10,3000,NA,"reiter",NA,0.94047619047619,0.9875,6,6
"275",33,100,3000,NA,"old",NA,0.928571428571429,0.975,8,8
"276",33,100,3000,NA,"br",NA,0.952380952380952,0.975609756097561,6,6
"277",33,100,3000,NA,"reiter",NA,0.952380952380952,0.975609756097561,6,6
"278",33,1000,3000,NA,"old",NA,0.952380952380952,0.975609756097561,6,6
"279",33,1000,3000,NA,"br",NA,0.952380952380952,0.975609756097561,6,6
"280",33,1000,3000,NA,"reiter",NA,0.952380952380952,0.975609756097561,6,6
"281",33,1,3000,NA,NA,NA,0.977777777777778,0.926315789473684,9,9
"282",33,10,3000,NA,"old",NA,0.888888888888889,1,10,10
"283",33,10,3000,NA,"br",NA,0.922222222222222,0.976470588235294,9,9
"284",33,10,3000,NA,"reiter",NA,0.922222222222222,0.976470588235294,9,9
"285",33,100,3000,NA,"old",NA,0.933333333333333,0.976744186046512,8,8
"286",33,100,3000,NA,"br",NA,0.933333333333333,0.976744186046512,8,8
"287",33,100,3000,NA,"reiter",NA,0.933333333333333,0.976744186046512,8,8
"288",33,1000,3000,NA,"old",NA,0.944444444444444,0.977011494252874,7,7
"289",33,1000,3000,NA,"br",NA,0.944444444444444,0.977011494252874,7,7
"290",33,1000,3000,NA,"reiter",NA,0.944444444444444,0.977011494252874,7,7
"291",33,1,3000,NA,NA,NA,0.955555555555556,0.86,18,19
"292",33,10,3000,NA,"old",NA,0.911111111111111,0.976190476190476,10,12
"293",33,10,3000,NA,"br",NA,0.944444444444444,0.955056179775281,9,9
"294",33,10,3000,NA,"reiter",NA,0.944444444444444,0.965909090909091,8,8
"295",33,100,3000,NA,"old",NA,0.955555555555556,0.955555555555556,8,8
"296",33,100,3000,NA,"br",NA,0.955555555555556,0.955555555555556,8,8
"297",33,100,3000,NA,"reiter",NA,0.955555555555556,0.955555555555556,8,8
"298",33,1000,3000,NA,"old",NA,0.955555555555556,0.945054945054945,9,9
"299",33,1000,3000,NA,"br",NA,0.955555555555556,0.945054945054945,9,9
"300",33,1000,3000,NA,"reiter",NA,0.955555555555556,0.945054945054945,9,9
"301",33,1,3000,NA,NA,NA,0.935483870967742,0.91578947368421,14,14
"302",33,10,3000,NA,"old",NA,0.860215053763441,1,13,13
"303",33,10,3000,NA,"br",NA,0.924731182795699,0.966292134831461,10,10
"304",33,10,3000,NA,"reiter",NA,0.924731182795699,0.966292134831461,10,10
"305",33,100,3000,NA,"old",NA,0.913978494623656,0.955056179775281,12,12
"306",33,100,3000,NA,"br",NA,0.913978494623656,0.955056179775281,12,12
"307",33,100,3000,NA,"reiter",NA,0.913978494623656,0.955056179775281,12,12
"308",33,1000,3000,NA,"old",NA,0.913978494623656,0.965909090909091,11,11
"309",33,1000,3000,NA,"br",NA,0.913978494623656,0.965909090909091,11,11
"310",33,1000,3000,NA,"reiter",NA,0.913978494623656,0.965909090909091,11,11
"311",33,1,3000,NA,NA,NA,0.973333333333333,0.869047619047619,13,14
"312",33,10,3000,NA,"old",NA,0.973333333333333,0.986486486486487,3,4
"313",33,10,3000,NA,"br",NA,0.986666666666667,0.948717948717949,5,6
"314",33,10,3000,NA,"reiter",NA,0.986666666666667,0.948717948717949,5,6
"315",33,100,3000,NA,"old",NA,0.973333333333333,0.973333333333333,4,5
"316",33,100,3000,NA,"br",NA,0.973333333333333,0.973333333333333,4,5
"317",33,100,3000,NA,"reiter",NA,0.973333333333333,0.973333333333333,4,5
"318",33,1000,3000,NA,"old",NA,0.973333333333333,0.935897435897436,7,8
"319",33,1000,3000,NA,"br",NA,0.973333333333333,0.935897435897436,7,8
"320",33,1000,3000,NA,"reiter",NA,0.973333333333333,0.935897435897436,7,8
"321",33,1,3000,NA,NA,NA,0.956043956043956,0.87,17,17
"322",33,10,3000,NA,"old",NA,0.945054945054945,0.977272727272727,7,7
"323",33,10,3000,NA,"br",NA,0.967032967032967,0.926315789473684,10,10
"324",33,10,3000,NA,"reiter",NA,0.967032967032967,0.926315789473684,10,10
"325",33,100,3000,NA,"old",NA,0.956043956043956,0.945652173913043,9,9
"326",33,100,3000,NA,"br",NA,0.989010989010989,0.927835051546392,8,8
"327",33,100,3000,NA,"reiter",NA,0.989010989010989,0.927835051546392,8,8
"328",33,1000,3000,NA,"old",NA,0.978021978021978,0.927083333333333,9,9
"329",33,1000,3000,NA,"br",NA,0.978021978021978,0.927083333333333,9,9
"330",33,1000,3000,NA,"reiter",NA,0.978021978021978,0.927083333333333,9,9
"331",33,1,3000,NA,NA,NA,0.958333333333333,0.901960784313726,14,15
"332",33,10,3000,NA,"old",NA,0.9375,1,6,6
"333",33,10,3000,NA,"br",NA,0.958333333333333,0.968421052631579,7,8
"334",33,10,3000,NA,"reiter",NA,0.958333333333333,0.968421052631579,7,8
"335",33,100,3000,NA,"old",NA,0.958333333333333,0.968421052631579,7,8
"336",33,100,3000,NA,"br",NA,0.958333333333333,0.968421052631579,7,8
"337",33,100,3000,NA,"reiter",NA,0.958333333333333,0.968421052631579,7,8
"338",33,1000,3000,NA,"old",NA,0.958333333333333,0.968421052631579,7,8
"339",33,1000,3000,NA,"br",NA,0.958333333333333,0.968421052631579,7,8
"340",33,1000,3000,NA,"reiter",NA,0.958333333333333,0.968421052631579,7,8
"341",33,1,3000,NA,NA,NA,0.98936170212766,0.96875,4,4
"342",33,10,3000,NA,"old",NA,0.946808510638298,1,5,5
"343",33,10,3000,NA,"br",NA,0.978723404255319,1,2,2
"344",33,10,3000,NA,"reiter",NA,0.978723404255319,1,2,2
"345",33,100,3000,NA,"old",NA,0.978723404255319,1,2,2
"346",33,100,3000,NA,"br",NA,0.978723404255319,1,2,2
"347",33,100,3000,NA,"reiter",NA,0.978723404255319,1,2,2
"348",33,1000,3000,NA,"old",NA,0.978723404255319,0.989247311827957,3,3
"349",33,1000,3000,NA,"br",NA,0.978723404255319,0.989247311827957,3,3
"350",33,1000,3000,NA,"reiter",NA,0.978723404255319,0.989247311827957,3,3
"351",33,1,3000,NA,NA,NA,0.952380952380952,0.869565217391304,16,17
"352",33,10,3000,NA,"old",NA,0.916666666666667,0.987179487179487,8,8
"353",33,10,3000,NA,"br",NA,0.952380952380952,0.930232558139535,10,11
"354",33,10,3000,NA,"reiter",NA,0.952380952380952,0.941176470588235,9,9
"355",33,100,3000,NA,"old",NA,0.952380952380952,0.975609756097561,6,6
